"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"HPV","routine","MAR",1078.541615,136.486976,2412.10812,180.063565
"HPV","routine","MDA",251.246985,174.070818,385.0164,239.980737
"HPV","routine","MDG",1683.658803,392.290058,2993.751576,2277.540946
"HPV","routine","MDV",2897.418522,411.717077,5649.859273,4533.680775
"HPV","routine","MHL",404.025555,300.002192,515.632653,403.418763
"HPV","routine","MKD",1723.512607,95.807378,3561.16759,2713.904737
"HPV","routine","MLI",354.221136,217.197176,494.49466,360.287337
"HPV","routine","MMR",1018.638992,203.866382,2182.844329,476.439191
"HPV","routine","MNG",312.945031,236.107,420.172663,305.193064
"HPV","routine","MOZ",676.471836,525.940183,819.177284,673.136241
"HPV","routine","MRT",747.336595,200.626758,1238.881674,883.365593
"HPV","routine","MWI",927.489038,730.373289,1218.221491,906.268203
"HPV","routine","NAM",1062.782215,340.01113,1974.86126,449.705126
"HPV","routine","NER",393.823037,79.053811,695.437642,541.700303
"HPV","routine","NGA",521.095011,143.544025,1027.638266,666.880894
"HPV","routine","NIC",593.380048,253.662424,1012.090941,731.173807
"HPV","routine","NPL",671.993777,219.772462,1234.640902,828.329945
"HPV","routine","PAK",354.140039,62.549454,726.430556,450.122463
"HPV","routine","PER",1106.054941,319.014606,2020.524583,1581.921497
"HPV","routine","PHL",229.725455,168.408849,313.379199,229.865023
"HPV","routine","PNG",336.535573,146.792276,969.024185,266.780266
"HPV","routine","PRK",621.379291,128.219944,1231.503856,227.283768
"HPV","routine","PRY",644.1474,395.337039,972.571205,642.265598
"HPV","routine","PSE",508.567883,28.228794,1001.29074,583.050881
"HPV","routine","RWA",546.528693,366.461245,697.630883,554.195643
"HPV","routine","SDN",832.610584,96.014793,1740.968467,1271.548712
"HPV","routine","SEN",1468.465338,317.984188,2649.562841,1467.730538
"HPV","routine","SLB",294.304505,61.516357,1060.154463,163.389522
"HPV","routine","SLE",444.136114,220.497438,817.014087,266.944323
"HPV","routine","SLV",288.315518,149.705147,471.12365,263.702851
"HPV","routine","SOM",658.088304,189.431716,1145.073034,841.938561
"HPV","routine","SRB",521.051855,201.759248,1066.844135,260.14573
"HPV","routine","SSD",368.350999,143.257063,611.390629,400.424175
"HPV","routine","STP",1727.251797,19.515185,11822.590165,592.042257
"HPV","routine","SWZ",1079.890376,805.515587,1456.289862,1035.512505
"HPV","routine","SYR",206.645862,13.471743,407.844055,283.050462
"HPV","routine","TCD",238.855509,143.532231,345.448967,238.187084
"HPV","routine","TGO",254.801687,144.699006,397.526098,243.878397
"HPV","routine","THA",297.886636,212.840922,427.18374,291.702294
"HPV","routine","TJK",1930.81307,110.87709,4176.233436,2762.535601
"HPV","routine","TKM",188.491806,132.921881,241.556023,190.526941
"HPV","routine","TLS",159.415618,91.494593,279.794512,145.701288
"HPV","routine","TON",1173.024141,389.440037,2090.318089,1525.020825
"HPV","routine","TUN",290.071629,53.419673,603.210892,87.435004
"HPV","routine","TUV",478.192209,276.838608,681.300205,474.798582
"HPV","routine","TZA",1755.1322,1116.823774,2703.166738,1389.718188
"HPV","routine","UGA",546.858961,266.591532,811.156768,619.237582
"HPV","routine","UKR",190.448651,146.083665,284.806847,169.174296
"HPV","routine","UZB",368.444297,146.421631,718.874378,188.119686
"HPV","routine","VCT",1054.621433,240.840017,1955.033961,1502.650942
"HPV","routine","VEN",1550.867344,285.305038,3327.011859,348.077059
"HPV","routine","VNM",207.522315,84.924703,357.476494,253.871768
"HPV","routine","VUT",379.177068,158.329906,1126.625653,293.45742
"HPV","routine","WSM",320.219007,44.070951,1201.532818,249.258581
"HPV","routine","XK",312.305244,72.417452,608.905385,145.432287
"HPV","routine","YEM",205.83048,19.83075,406.581824,120.463385
"HPV","routine","ZAF",354.32698,266.264434,414.184291,364.8088
"HPV","routine","ZMB",3583.471007,819.442385,7022.857449,4999.218426
"HPV","routine","ZWE",2048.224449,730.788685,3618.813852,2696.213693
"HepB","routine","AFG",154.911324,21.813241,355.002734,122.366398
"HepB","routine","AGO",130.735283,22.765409,286.889153,91.519737
"HepB","routine","ALB",74.13779,17.486887,165.52086,52.467669
"HepB","routine","ARM",77.268788,35.423843,143.864206,63.523913
"HepB","routine","AZE",104.896946,57.486451,166.714794,100.876386
"HepB","routine","BDI",117.947432,8.180577,290.144968,65.343625
"HepB","routine","BEN",210.79261,111.836832,433.897914,201.946105
"HepB","routine","BFA",125.066866,16.242023,244.114902,109.723122
"HepB","routine","BGD",106.969201,8.603823,255.398052,81.165154
"HepB","routine","BIH",88.354261,4.124722,262.384833,21.16972
"HepB","routine","BLR",64.345816,10.869735,144.998603,41.815257
"HepB","routine","BLZ",22.804153,3.889444,51.559174,16.018265
"HepB","routine","BOL",29.997891,4.11702,53.137281,32.747658
"HepB","routine","BTN",173.616072,78.745819,254.768104,167.997052
"HepB","routine","CAF",126.888243,49.975662,218.823202,109.245664
"HepB","routine","CHN",198.265072,65.898132,430.734333,152.772298
"HepB","routine","CIV",133.762509,43.482199,228.917168,120.249935
"HepB","routine","CMR",158.158745,46.91969,281.759574,172.098093
"HepB","routine","COD",125.146349,15.320599,277.351036,104.550575
"HepB","routine","COG",170.278239,64.93577,303.218539,177.060582
"HepB","routine","COL",28.124786,3.26362,65.66964,19.344968
"HepB","routine","COM",125.476981,16.998719,319.081496,67.324632
"HepB","routine","CPV",189.813028,88.045804,366.233355,161.141748
"HepB","routine","CUB",19.851874,11.59319,32.909488,19.140528
"HepB","routine","DJI",95.931648,17.844814,219.126683,64.536115
"HepB","routine","DMA",10.156989,0,25.081938,10.176389
"HepB","routine","DZA",119.199683,13.682957,302.055484,68.864253
"HepB","routine","ECU",32.073093,5.812735,61.504608,24.991466
"HepB","routine","EGY",132.977612,75.742043,197.040752,132.807493
"HepB","routine","ERI",151.276809,10.320901,383.38858,80.917004
"HepB","routine","ETH",242.906592,123.388191,396.906334,244.067273
"HepB","routine","FJI",113.857913,32.99235,257.689286,86.088195
"HepB","routine","FSM",149.999761,45.442767,309.915716,119.603299
"HepB","routine","GEO",96.141771,52.364702,152.848363,91.068805
"HepB","routine","GHA",157.1598,10.609138,329.829982,123.042085
"HepB","routine","GIN",228.468735,109.954023,476.597963,215.463868
"HepB","routine","GMB",189.44379,51.97461,352.499218,179.14706
"HepB","routine","GNB",169.964999,30.729724,287.054001,168.091252
"HepB","routine","GRD",17.23807,0,49.500792,14.400865
"HepB","routine","GTM",54.325301,26.76848,100.922574,47.376459
"HepB","routine","GUY",24.999642,11.47171,56.312443,24.800881
"HepB","routine","HND",29.214341,12.542305,54.296784,29.577946
"HepB","routine","HTI",56.394627,6.844893,133.653659,42.67764
"HepB","routine","IDN",151.317251,51.942286,328.903827,91.240629
"HepB","routine","IND",110.143152,48.374247,166.970713,103.79501
"HepB","routine","IRN",60.215224,17.22319,90.955051,66.628856
"HepB","routine","IRQ",54.448669,7.976184,127.913278,35.290614
"HepB","routine","JAM",8.679937,0.896027,16.962908,7.750941
"HepB","routine","JOR",62.23124,4.193259,143.81053,36.764933
"HepB","routine","KEN",153.340574,61.833393,293.446427,113.597593
"HepB","routine","KGZ",86.559346,59.755689,123.330657,84.002715
"HepB","routine","KHM",194.390613,70.294472,331.77652,189.85409
"HepB","routine","KIR",195.207625,100.442924,314.723451,187.824856
"HepB","routine","LAO",164.254623,28.007273,355.414956,128.619498
"HepB","routine","LBR",242.472468,80.529165,380.685828,248.619016
"HepB","routine","LCA",9.787871,0,23.724465,8.533512
"HepB","routine","LKA",174.871658,14.151459,552.349067,37.474216
"HepB","routine","LSO",109.180245,36.113302,220.368978,75.404466
"HepB","routine","MAR",100.199891,18.132405,203.124003,93.623597
"HepB","routine","MDA",89.298808,32.142116,183.56234,89.396854
"HepB","routine","MDG",150.983756,31.109218,328.383909,90.461551
"HepB","routine","MDV",76.23499,0,236.895896,19.924566
"HepB","routine","MHL",105.197259,0,226.883563,98.953073
"HepB","routine","MKD",73.43125,23.024197,165.806335,49.463337
"HepB","routine","MLI",227.221981,97.760599,481.194478,216.222211
"HepB","routine","MMR",182.442172,66.176258,359.830814,147.414224
"HepB","routine","MNG",296.363364,204.948398,464.731064,282.932523
"HepB","routine","MOZ",149.865552,68.053297,279.430716,115.612435
"HepB","routine","MRT",163.616556,16.310062,327.781109,131.791539
"HepB","routine","MWI",135.014288,22.122836,314.627102,73.707876
"HepB","routine","NAM",69.629101,0,200.092116,29.663295
"HepB","routine","NER",161.123728,57.894155,290.544709,155.589645
"HepB","routine","NGA",121.575814,69.705516,183.921638,122.642507
"HepB","routine","NIC",31.798286,0.872422,68.853589,32.213185
"HepB","routine","NPL",117.176891,36.95519,221.517621,94.912083
"HepB","routine","PAK",113.229978,32.769522,182.669731,113.757169
"HepB","routine","PER",35.544403,20.330837,52.759672,36.336879
"HepB","routine","PHL",179.414721,58.136334,341.303584,167.316544
"HepB","routine","PNG",138.70346,52.831931,274.182801,105.806934
"HepB","routine","PRK",208.236213,90.278201,362.653451,192.228261
"HepB","routine","PRY",17.036854,5.609765,29.185869,17.05054
"HepB","routine","PSE",42.86454,0,91.588543,43.752728
"HepB","routine","RWA",127.658569,2.580129,351.776829,70.497499
"HepB","routine","SDN",159.610254,7.279266,328.639246,173.785694
"HepB","routine","SEN",162.71712,38.910985,302.326199,144.569356
"HepB","routine","SLB",171.020525,82.346688,299.183903,156.297169
"HepB","routine","SLE",227.441062,127.095751,436.383146,227.338321
"HepB","routine","SLV",16.050326,11.250347,27.075944,15.212017
"HepB","routine","SOM",169.516218,59.768528,249.007815,179.050869
"HepB","routine","SRB",66.805031,15.401034,151.953251,40.634549
"HepB","routine","SSD",137.570565,71.247068,230.183735,117.361826
"HepB","routine","STP",140.804735,26.841845,279.299721,126.289641
"HepB","routine","SWZ",116.206899,26.676339,262.692688,67.014947
"HepB","routine","SYR",94.175803,23.495661,240.178088,94.499924
"HepB","routine","TCD",164.127095,68.349045,244.758494,169.486196
"HepB","routine","TGO",167.97364,41.976819,288.034585,150.998419
"HepB","routine","THA",190.421147,36.356886,479.257489,102.623002
"HepB","routine","TJK",101.109124,45.46498,162.459928,102.233466
"HepB","routine","TKM",138.654655,67.924131,252.719819,110.782077
"HepB","routine","TLS",126.757694,21.170501,304.161807,69.956247
"HepB","routine","TON",210.897296,82.632592,313.40062,231.090069
"HepB","routine","TUN",59.831109,31.893011,99.031785,56.147732
"HepB","routine","TUV",101.472216,0,228.833518,95.521677
"HepB","routine","TZA",119.112284,7.589738,360.907083,56.565254
"HepB","routine","UGA",134.132703,46.116381,287.688076,93.902221
"HepB","routine","UKR",71.095091,33.488551,138.782628,51.354274
"HepB","routine","UZB",105.224292,39.264677,177.981991,101.021789
"HepB","routine","VCT",11.992415,0,29.908264,12.792393
"HepB","routine","VEN",27.100156,9.825132,44.259325,28.678023
"HepB","routine","VNM",191.482833,28.04899,408.981194,148.969551
"HepB","routine","VUT",208.144754,97.041164,351.090796,184.688883
"HepB","routine","WSM",148.091611,38.930263,325.270307,115.316043
"HepB","routine","XK",68.407895,0,167.571849,47.311252
"HepB","routine","YEM",82.925414,8.837075,165.734326,82.961801
"HepB","routine","ZAF",157.934976,44.863864,330.135196,133.446833
"HepB","routine","ZMB",160.030287,31.375057,304.345692,135.486683
"HepB","routine","ZWE",131.208538,45.331908,274.330563,88.47523
"Hib","routine","AFG",276.17115,131.179946,560.408734,213.525411
"Hib","routine","AGO",534.223865,222.018624,1246.107537,351.760752
"Hib","routine","ALB",38.672805,14.86254,62.224429,38.180375
"Hib","routine","ARM",47.737654,16.797231,120.048427,29.667513
"Hib","routine","AZE",137.875541,47.117765,313.384273,79.407779
"Hib","routine","BDI",279.556649,160.700006,506.903548,255.613839
"Hib","routine","BEN",281.902997,145.563984,529.332836,245.175109
"Hib","routine","BFA",214.590434,122.462146,440.064335,181.157977
"Hib","routine","BGD",133.870472,39.147659,332.409085,65.878829
"Hib","routine","BIH",5.898074,1.845281,14.946873,3.988106
"Hib","routine","BLR",11.474544,2.422508,36.848957,4.552933
"Hib","routine","BLZ",29.752114,15.211865,52.349322,27.167581
"Hib","routine","BOL",213.384001,44.258029,454.465054,259.768573
"Hib","routine","BTN",109.885584,31.000498,302.201714,51.906525
"Hib","routine","CAF",268.06992,-52.450013,650.811931,224.229848
"Hib","routine","CHN",55.652658,-9.288238,208.28284,13.298831
"Hib","routine","CIV",125.591079,1.632662,266.796247,120.075134
"Hib","routine","CMR",259.795332,128.202113,570.49091,205.497218
"Hib","routine","COD",322.232062,154.197342,719.791416,247.693351
"Hib","routine","COG",138.853234,51.862316,340.333298,87.558139
"Hib","routine","COL",37.98082,20.928077,67.108143,34.758032
"Hib","routine","COM",230.898432,75.08936,517.833998,134.02274
"Hib","routine","CPV",59.676077,25.4363,121.44152,42.462928
"Hib","routine","CUB",12.282347,5.688092,23.58768,11.237107
"Hib","routine","DJI",152.732006,78.590168,319.346971,121.544457
"Hib","routine","DZA",58.835168,22.911108,121.550865,53.762197
"Hib","routine","ECU",57.529738,35.663566,87.568228,57.033938
"Hib","routine","EGY",54.934589,23.806923,136.544902,40.169603
"Hib","routine","ERI",208.595059,68.456264,465.415608,179.781145
"Hib","routine","ETH",316.722511,63.851597,818.975778,124.61426
"Hib","routine","FJI",102.565678,52.300334,173.202134,96.36129
"Hib","routine","FSM",152.246199,64.249174,307.988384,141.273054
"Hib","routine","GEO",28.26644,8.983684,61.025825,22.373831
"Hib","routine","GHA",101.58468,66.091589,169.335212,96.818181
"Hib","routine","GIN",284.794526,61.704223,753.425297,177.319443
"Hib","routine","GMB",174.164235,93.482455,323.213512,152.531213
"Hib","routine","GNB",211.444824,104.125499,478.935191,166.624066
"Hib","routine","GTM",101.321617,38.832252,199.933927,80.197784
"Hib","routine","GUY",47.797295,24.450292,75.120071,47.781822
"Hib","routine","HND",64.366547,31.201674,116.108113,59.122868
"Hib","routine","HTI",265.235921,79.970257,743.661907,146.755584
"Hib","routine","IDN",84.019612,27.173138,241.204898,48.211294
"Hib","routine","IND",122.058027,40.136053,330.391918,70.439905
"Hib","routine","IRN",65.870727,12.510271,157.002243,64.117041
"Hib","routine","IRQ",57.213257,29.090498,121.358614,47.063199
"Hib","routine","JAM",10.490733,6.011084,17.861482,9.766755
"Hib","routine","JOR",31.455657,14.991588,58.98193,28.792046
"Hib","routine","KEN",100.024377,65.00257,153.907548,95.281573
"Hib","routine","KGZ",98.707896,32.059721,208.775748,84.219369
"Hib","routine","KHM",168.315001,40.289093,399.848236,133.907959
"Hib","routine","KIR",172.616942,106.121341,296.986307,153.657937
"Hib","routine","LAO",275.536017,93.45047,679.777648,232.366459
"Hib","routine","LBR",285.589355,110.644621,688.868698,195.846001
"Hib","routine","LKA",16.845887,4.664476,42.497106,12.080017
"Hib","routine","LSO",103.679739,11.755166,183.842738,113.068674
"Hib","routine","MAR",98.336605,30.964935,216.309839,55.963465
"Hib","routine","MDA",21.1054,9.990533,42.433192,18.608487
"Hib","routine","MDG",203.998795,67.93742,472.729557,144.340849
"Hib","routine","MHL",81.257794,62.776968,103.816796,80.896331
"Hib","routine","MKD",10.168162,4.199903,20.334993,9.318217
"Hib","routine","MLI",364.125253,120.919693,903.158656,206.024451
"Hib","routine","MMR",157.391738,47.679909,409.915547,87.388043
"Hib","routine","MNG",64.799812,34.635878,122.95098,54.677152
"Hib","routine","MOZ",174.500758,92.376415,383.154232,146.771413
"Hib","routine","MRT",238.624979,120.26729,454.255855,199.321464
"Hib","routine","MWI",126.665025,64.79287,195.509114,124.895436
"Hib","routine","NAM",48.250683,7.300852,100.605202,45.939623
"Hib","routine","NER",530.685201,154.425065,1234.65045,285.457026
"Hib","routine","NGA",219.171079,61.232228,627.299995,157.726827
"Hib","routine","NIC",80.403249,45.482745,128.974002,77.459669
"Hib","routine","NPL",111.181594,33.575612,294.359254,56.718312
"Hib","routine","PAK",178.580094,98.952685,346.906829,146.397709
"Hib","routine","PER",54.052715,22.783386,109.75652,44.360122
"Hib","routine","PHL",86.549212,41.283545,199.229572,64.928076
"Hib","routine","PNG",169.730265,23.915118,442.711428,154.355099
"Hib","routine","PRK",95.306472,31.251341,217.817275,60.376836
"Hib","routine","PRY",41.372733,24.325711,70.794554,40.222333
"Hib","routine","PSE",8.686736,6.594015,11.496368,8.542444
"Hib","routine","RWA",305.242807,78.304764,679.129143,324.199776
"Hib","routine","SDN",285.949099,108.404978,549.436378,275.883786
"Hib","routine","SEN",277.315868,85.335679,630.198925,146.54431
"Hib","routine","SLB",108.642876,50.112899,196.42144,97.874457
"Hib","routine","SLE",262.276054,149.595415,539.489185,237.179684
"Hib","routine","SLV",48.814514,26.502965,95.66391,44.158
"Hib","routine","SOM",425.440492,-26.955275,1058.322851,353.77532
"Hib","routine","SRB",8.238034,-21.941405,47.130999,2.790604
"Hib","routine","SSD",312.73913,12.103375,934.780515,168.416847
"Hib","routine","STP",99.672808,25.10065,186.006583,99.081428
"Hib","routine","SWZ",97.878304,41.853093,150.904592,99.990132
"Hib","routine","SYR",22.516739,5.762575,51.841932,22.930673
"Hib","routine","TCD",477.859482,167.203706,1164.101102,299.457429
"Hib","routine","TGO",135.210269,45.811047,248.624715,131.112613
"Hib","routine","THA",15.637728,-28.422346,70.883954,8.237165
"Hib","routine","TJK",183.53136,90.13489,377.775985,145.670533
"Hib","routine","TKM",116.833847,52.520675,199.932454,114.128213
"Hib","routine","TLS",238.507686,93.03497,596.06914,146.931433
"Hib","routine","TON",39.217257,25.223412,55.267943,38.610593
"Hib","routine","TUN",25.108785,11.498697,58.811101,17.231423
"Hib","routine","TUV",38.823663,26.702237,53.413783,37.810972
"Hib","routine","TZA",175.36063,74.137726,346.834102,152.085997
"Hib","routine","UGA",139.557281,80.900126,294.737499,121.079667
"Hib","routine","UKR",17.636354,5.347102,40.303619,11.570535
"Hib","routine","UZB",97.056744,56.007142,152.823701,91.889884
"Hib","routine","VEN",29.994425,10.469446,69.199931,21.556538
"Hib","routine","VNM",30.740748,8.090954,64.043748,29.347523
"Hib","routine","VUT",50.874187,15.012029,87.00568,50.882644
"Hib","routine","WSM",50.810152,19.992799,101.67593,37.952987
"Hib","routine","XK",38.888029,27.325914,54.064538,38.840963
"Hib","routine","YEM",211.03471,59.565156,472.361899,101.21136
"Hib","routine","ZAF",78.39218,38.692465,116.5522,79.821682
"Hib","routine","ZMB",170.79078,93.007847,345.485658,139.07563
"Hib","routine","ZWE",68.380983,3.242911,170.425265,17.757162
"JE","campaign","BGD",15.322131,0.000627,70.858216,6.733601
"JE","campaign","BTN",-0.055078,-4.080464,3.726471,0.001334
"JE","campaign","CHN",NA,NA,NA,NA
"JE","campaign","IDN",NA,NA,NA,NA
"JE","campaign","IND",2.420221,0.398937,10.569361,0.75304
"JE","campaign","KHM",3.673964,0,17.271068,2.206127
"JE","campaign","LAO",NA,NA,NA,NA
"JE","campaign","LKA",NA,NA,NA,NA
"JE","campaign","MMR",NA,NA,NA,NA
"JE","campaign","NPL",3.569371,0.043346,18.272087,1.322541
"JE","campaign","PAK",1.030042,0.034985,4.538319,0.515966
"JE","campaign","PHL",6.252491,0.012603,31.441967,0.024163
"JE","campaign","PNG",2.161699,0.028955,12.174601,0.056896
"JE","campaign","PRK",7.600203,0.003714,36.130817,0.007087
"JE","campaign","THA",NA,NA,NA,NA
"JE","campaign","TLS",0.032403,0,0.050003,0.025005
"JE","campaign","VNM",5.245166,1.763146,20.600423,3.353696
"JE","routine","BGD",122.896679,21.294626,232.025787,127.228962
"JE","routine","BTN",90.29092,0,248.859536,0.292248
"JE","routine","CHN",115.622215,2.106456,294.806589,151.077473
"JE","routine","IDN",107.148107,2.269237,279.079585,21.110769
"JE","routine","IND",97.126942,4.111668,237.79619,120.928707
"JE","routine","KHM",109.579002,3.526762,261.263737,137.712287
"JE","routine","LAO",104.121189,0.100893,247.870483,128.7495
"JE","routine","LKA",106.468323,0.02257,264.543727,141.275232
"JE","routine","MMR",98.118724,2.48742,245.707047,125.617313
"JE","routine","NPL",105.387697,4.903202,249.228287,131.151033
"JE","routine","PAK",78.727527,1.79411,197.929626,102.866799
"JE","routine","PHL",112.710939,9.447443,259.673594,110.326799
"JE","routine","PNG",102.308657,3.435073,249.827716,129.190424
"JE","routine","PRK",118.740385,9.723594,262.115658,131.23258
"JE","routine","THA",111.283044,0.325959,291.635322,14.679578
"JE","routine","TLS",99.639573,0,269.616505,5.30133
"JE","routine","VNM",126.736403,14.898618,281.655967,126.594693
"Measles","campaign","AFG",265.145779,158.640165,341.601477,265.226915
"Measles","campaign","AGO",357.341116,248.469591,519.853138,308.448593
"Measles","campaign","ALB",6.244035,0.000263,29.516067,5.040116
"Measles","campaign","ARM",3.576578,9.1e-05,11.330079,3.199101
"Measles","campaign","AZE",2.549769,-9.151733,13.954694,2.390131
"Measles","campaign","BDI",66.939108,11.385889,106.834153,75.762407
"Measles","campaign","BEN",192.784995,79.190332,370.478543,150.383934
"Measles","campaign","BFA",105.974867,44.532076,252.048655,70.607548
"Measles","campaign","BGD",35.479149,13.268861,71.837795,30.747871
"Measles","campaign","BIH",66.748932,20.967148,114.667448,62.751973
"Measles","campaign","BLR",10.652831,-16.171323,46.14655,0.007767
"Measles","campaign","BLZ",10.557575,0.039224,35.119587,7.316318
"Measles","campaign","BOL",50.779051,12.191267,115.68562,31.644113
"Measles","campaign","BTN",35.306386,0.040415,76.436844,29.170909
"Measles","campaign","CAF",242.695475,102.798646,317.562816,252.548603
"Measles","campaign","CHN",9.144764,9e-04,22.366669,8.075306
"Measles","campaign","CIV",106.876906,0.318544,233.277678,94.496981
"Measles","campaign","CMR",150.444865,85.120641,253.930318,117.678119
"Measles","campaign","COD",163.598358,73.578639,202.6639,171.06831
"Measles","campaign","COG",121.769839,54.776738,190.839221,119.682702
"Measles","campaign","COL",9.177948,0.001115,68.966482,4.190421
"Measles","campaign","COM",40.806969,3.503557,85.196282,38.690247
"Measles","campaign","CPV",39.20387,0.000238,114.745213,32.98016
"Measles","campaign","CUB",6.588589,-0.570757,38.611162,1.121173
"Measles","campaign","DJI",99.527209,31.034007,197.417074,98.188449
"Measles","campaign","DMA",16.56132,0.000225,55.137845,15.163314
"Measles","campaign","DZA",49.744969,0.026967,134.951402,21.824212
"Measles","campaign","ECU",15.639825,0.011573,60.867061,7.173369
"Measles","campaign","EGY",3.249071,0.064206,17.70398,1.135346
"Measles","campaign","ERI",55.367818,3.22204,150.584946,47.480277
"Measles","campaign","ETH",220.469963,138.678462,331.420198,199.405182
"Measles","campaign","FJI",9.636226,-3.417753,28.88414,8.145511
"Measles","campaign","FSM",21.965098,4.38141,38.935808,20.84498
"Measles","campaign","GEO",4.0025,-3.512614,14.837403,1.69579
"Measles","campaign","GHA",43.574578,1.396366,101.968922,39.812399
"Measles","campaign","GIN",287.666253,180.135008,451.323929,234.062647
"Measles","campaign","GMB",88.012955,0.000843,283.606207,56.116935
"Measles","campaign","GNB",111.11378,0.000964,268.387116,109.120306
"Measles","campaign","GRD",38.008139,0.00098,88.48951,33.422269
"Measles","campaign","GTM",28.77376,0.001641,103.330449,15.463751
"Measles","campaign","GUY",40.203118,-149.624659,300.431741,14.428922
"Measles","campaign","HND",49.937465,0.004907,167.189232,12.851575
"Measles","campaign","HTI",59.416477,0.000525,144.939488,66.452587
"Measles","campaign","IDN",28.307686,11.608017,57.05802,23.784456
"Measles","campaign","IND",50.169523,15.547904,90.304191,45.813583
"Measles","campaign","IRN",3.233252,-1.317299,10.052068,3.144717
"Measles","campaign","IRQ",13.002326,3.2e-05,43.915731,13.824994
"Measles","campaign","JAM",9.192082,8.5e-05,32.167072,7.146392
"Measles","campaign","JOR",22.290848,0.00212,84.81961,4.628876
"Measles","campaign","KEN",19.8336,0.00049,60.560887,12.546779
"Measles","campaign","KGZ",1.38167,-5.209797,11.926715,1.532575
"Measles","campaign","KHM",52.931042,21.39447,90.634256,50.870583
"Measles","campaign","KIR",45.411562,6.360922,94.397296,37.432726
"Measles","campaign","LAO",69.389366,0.183828,126.074525,76.310055
"Measles","campaign","LBR",170.206317,25.251967,271.642075,194.310542
"Measles","campaign","LCA",17.068925,0.000253,48.388811,14.221104
"Measles","campaign","LKA",2.168523,0.029451,5.823974,1.907921
"Measles","campaign","LSO",10.806363,1.4e-05,23.683841,12.277323
"Measles","campaign","MAR",42.715901,0.000262,119.064588,40.90896
"Measles","campaign","MDA",5.204631,-0.483194,14.301926,4.766075
"Measles","campaign","MDG",92.92448,49.53695,157.45953,82.546994
"Measles","campaign","MDV",8.110854,0.000705,21.347978,7.17028
"Measles","campaign","MHL",132.287512,10.842367,248.659449,120.358294
"Measles","campaign","MKD",23.498317,0.000904,64.017984,20.846266
"Measles","campaign","MLI",206.027343,80.511391,372.025842,173.600041
"Measles","campaign","MMR",33.724084,0.528661,76.244088,28.667399
"Measles","campaign","MNG",3.363651,8.7e-05,16.434958,2.875237
"Measles","campaign","MOZ",58.205706,0.690356,165.396186,52.976473
"Measles","campaign","MRT",88.815545,12.891943,183.981577,68.845652
"Measles","campaign","MWI",33.060151,0.000433,72.957228,32.891527
"Measles","campaign","NAM",35.525183,19.03391,70.141058,24.874063
"Measles","campaign","NER",210.015349,49.824525,335.494205,238.024062
"Measles","campaign","NGA",152.78278,65.913666,212.25172,154.964064
"Measles","campaign","NIC",18.82523,0.002022,80.396062,8.614863
"Measles","campaign","NPL",41.778689,6.712783,89.098701,39.914643
"Measles","campaign","PAK",53.987819,24.112615,90.163828,51.149852
"Measles","campaign","PER",32.729088,0.00277,85.657367,29.038323
"Measles","campaign","PHL",23.694559,7.8e-05,46.4012,29.544179
"Measles","campaign","PNG",151.408655,94.643884,242.725591,131.040893
"Measles","campaign","PRK",7.694032,-1.971523,17.905036,7.449529
"Measles","campaign","PRY",33.120653,7.78691,100.033498,15.025796
"Measles","campaign","PSE",4.330044,-0.785522,23.675439,2.995756
"Measles","campaign","RWA",58.99789,9.941221,97.809571,62.927675
"Measles","campaign","SDN",40.382881,4.970987,78.069789,39.800206
"Measles","campaign","SEN",117.323497,42.53954,245.702138,98.455882
"Measles","campaign","SLB",47.497375,12.45246,109.680813,26.359498
"Measles","campaign","SLE",118.169742,7.863774,224.860281,133.223239
"Measles","campaign","SLV",43.898207,3.465495,103.415189,31.903258
"Measles","campaign","SOM",441.568781,193.729628,563.483501,465.252175
"Measles","campaign","SRB",12.544025,6e-06,39.52948,12.036186
"Measles","campaign","SSD",528.321595,82.655281,1212.67614,241.126968
"Measles","campaign","STP",59.079916,0.027398,131.919526,62.636607
"Measles","campaign","SWZ",7.045665,5.2e-05,19.071564,8.405411
"Measles","campaign","SYR",53.815411,20.186161,115.618478,27.940112
"Measles","campaign","TCD",332.752507,226.943664,438.942579,322.756025
"Measles","campaign","TGO",112.082606,44.137836,217.647864,93.942458
"Measles","campaign","THA",8.64467,2e-05,26.278994,4.916872
"Measles","campaign","TJK",5.41305,-1.212677,29.266017,2.560879
"Measles","campaign","TKM",2.023155,7.3e-05,14.70517,0.818424
"Measles","campaign","TLS",88.789401,38.684249,144.453488,90.792161
"Measles","campaign","TON",0.71241,-2.004879,4.580153,0.000119
"Measles","campaign","TUN",13.435076,-0.297184,57.479273,4.730944
"Measles","campaign","TUV",21.323878,0.000302,54.402208,23.508742
"Measles","campaign","TZA",27.891075,0.000209,84.92609,20.932224
"Measles","campaign","UGA",52.529694,12.575592,85.211476,54.597914
"Measles","campaign","UKR",27.18333,-8.358647,73.180504,22.740017
"Measles","campaign","UZB",2.034358,3.2e-05,20.425415,0.514591
"Measles","campaign","VCT",128.239108,-300.524476,828.986014,0.001533
"Measles","campaign","VEN",47.294472,11.799779,121.462457,17.342181
"Measles","campaign","VNM",6.333485,0.000279,20.301381,3.580141
"Measles","campaign","VUT",62.831689,26.611885,123.227242,43.285822
